2018-10-07 18:55:15,640 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[1587, 6504, 4515, 32979, 32980, 2463, 5271, 3489, 1378, 8628, 33789, 12725, 12709]
2018-10-07 18:55:15,641 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33789
2018-10-07 18:55:18,517 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:13
2018-10-07 18:55:18,566 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:13
2018-10-07 18:55:18,566 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 22043, 17502, 22239, 19871, 36066, 32674, 12709, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
2018-10-07 18:55:18,566 [DEBUG|FireBrigade/1294982624|TestSearchForFire] best path is:[1587, 6504, 4515, 32979, 32980, 2463, 5271, 3489, 1378, 8628, 33789, 12725, 12709]
2018-10-07 18:55:18,566 [DEBUG|FireBrigade/1294982624|TestSearchForFire] choosed:33789
2018-10-07 18:55:20,813 [DEBUG|FireBrigade/1294982624|TestBuildingDetector] Time:14
2018-10-07 18:55:20,820 [DEBUG|FireBrigade/1294982624|TestSearchForFire] Time:14
2018-10-07 18:55:20,820 [DEBUG|FireBrigade/1294982624|TestSearchForFire] unsearchedBuildingIDs:[33664, 11137, 33667, 32643, 16708, 32644, 33670, 28617, 12682, 29898, 27146, 24395, 23501, 33742, 17935, 22097, 10066, 12563, 12502, 17366, 33623, 15128, 24985, 19929, 15002, 28699, 24923, 33691, 22043, 17502, 22239, 19871, 36066, 32674, 12709, 33767, 14887, 32683, 17902, 32624, 29297, 23474, 33717, 12535, 24952, 27067, 22270]
